file,year,dataset,solute,solvent,solute_name,solvent_name,T,gamma_inf,ln_gamma_inf,method
j.jct.2015.07.046.xml,2015,21,DIOQZVSQGTUSAI-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,decane,1-ethyl-3-methylimidazolium dimethylphosphate,313.15,429.9,6.063552623502236,Chromatography
j.jct.2015.07.046.xml,2015,21,DIOQZVSQGTUSAI-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,decane,1-ethyl-3-methylimidazolium dimethylphosphate,323.15,388.1,5.96126303837486,Chromatography
j.jct.2015.07.046.xml,2015,21,DIOQZVSQGTUSAI-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,decane,1-ethyl-3-methylimidazolium dimethylphosphate,333.15,354.4,5.870426218730926,Chromatography
j.jct.2015.07.046.xml,2015,21,DIOQZVSQGTUSAI-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,decane,1-ethyl-3-methylimidazolium dimethylphosphate,343.15,316.0,5.755742213586912,Chromatography
j.jct.2015.07.046.xml,2015,21,DIOQZVSQGTUSAI-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,decane,1-ethyl-3-methylimidazolium dimethylphosphate,353.15,294.3,5.684599655239428,Chromatography
j.jct.2015.07.046.xml,2015,21,DIOQZVSQGTUSAI-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,decane,1-ethyl-3-methylimidazolium dimethylphosphate,363.15,245.4,5.502889532276811,Chromatography
j.jct.2015.07.046.xml,2015,22,XDTMQSROBMDMFD-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,313.15,53.9,3.9871304779149512,Chromatography
j.jct.2015.07.046.xml,2015,22,XDTMQSROBMDMFD-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,323.15,48.92,3.890186310818972,Chromatography
j.jct.2015.07.046.xml,2015,22,XDTMQSROBMDMFD-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,333.15,44.0,3.784189633918261,Chromatography
j.jct.2015.07.046.xml,2015,22,XDTMQSROBMDMFD-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,343.15,40.57,3.703028877218356,Chromatography
j.jct.2015.07.046.xml,2015,22,XDTMQSROBMDMFD-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,353.15,37.7,3.629660094453965,Chromatography
j.jct.2015.07.046.xml,2015,22,XDTMQSROBMDMFD-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,363.15,32.88,3.492864570187979,Chromatography
j.jct.2015.07.046.xml,2015,23,UAEPNZWRGJTJPN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,313.15,77.65,4.3522115495946965,Chromatography
j.jct.2015.07.046.xml,2015,23,UAEPNZWRGJTJPN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,323.15,68.34,4.2244952466871455,Chromatography
j.jct.2015.07.046.xml,2015,23,UAEPNZWRGJTJPN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,333.15,61.54,4.119687369893896,Chromatography
j.jct.2015.07.046.xml,2015,23,UAEPNZWRGJTJPN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,343.15,55.93,4.024100908833496,Chromatography
j.jct.2015.07.046.xml,2015,23,UAEPNZWRGJTJPN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,353.15,50.45,3.920982746799618,Chromatography
j.jct.2015.07.046.xml,2015,23,UAEPNZWRGJTJPN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium dimethylphosphate,363.15,45.48,3.8172726688823353,Chromatography
j.jct.2015.07.046.xml,2015,24,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"2,2,4-trimethylpentane",1-ethyl-3-methylimidazolium dimethylphosphate,313.15,182.8,5.20839265902005,Chromatography
j.jct.2015.07.046.xml,2015,24,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"2,2,4-trimethylpentane",1-ethyl-3-methylimidazolium dimethylphosphate,323.15,170.3,5.1375615876686425,Chromatography
j.jct.2015.07.046.xml,2015,24,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"2,2,4-trimethylpentane",1-ethyl-3-methylimidazolium dimethylphosphate,333.15,157.5,5.059425458265688,Chromatography
j.jct.2015.07.046.xml,2015,24,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"2,2,4-trimethylpentane",1-ethyl-3-methylimidazolium dimethylphosphate,343.15,143.3,4.964940334834126,Chromatography
j.jct.2015.07.046.xml,2015,24,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"2,2,4-trimethylpentane",1-ethyl-3-methylimidazolium dimethylphosphate,353.15,131.9,4.882044059723269,Chromatography
j.jct.2015.07.046.xml,2015,24,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"2,2,4-trimethylpentane",1-ethyl-3-methylimidazolium dimethylphosphate,363.15,119.1,4.779963476361254,Chromatography
j.jct.2015.07.046.xml,2015,25,HGCIXCUEYOPUTN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexene,1-ethyl-3-methylimidazolium dimethylphosphate,313.15,25.37,3.2335673736111907,Chromatography
j.jct.2015.07.046.xml,2015,25,HGCIXCUEYOPUTN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexene,1-ethyl-3-methylimidazolium dimethylphosphate,323.15,22.4,3.109060958860994,Chromatography
j.jct.2015.07.046.xml,2015,25,HGCIXCUEYOPUTN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexene,1-ethyl-3-methylimidazolium dimethylphosphate,333.15,20.03,2.997231149677727,Chromatography
j.jct.2015.07.046.xml,2015,25,HGCIXCUEYOPUTN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexene,1-ethyl-3-methylimidazolium dimethylphosphate,343.15,18.7,2.928523523860541,Chromatography
j.jct.2015.07.046.xml,2015,25,HGCIXCUEYOPUTN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexene,1-ethyl-3-methylimidazolium dimethylphosphate,353.15,16.87,2.825536896557877,Chromatography
j.jct.2015.07.046.xml,2015,25,HGCIXCUEYOPUTN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,cyclohexene,1-ethyl-3-methylimidazolium dimethylphosphate,363.15,15.52,2.7421295147550726,Chromatography
j.jct.2015.07.046.xml,2015,26,PPBRXRYQALVLMV-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,styrene,1-ethyl-3-methylimidazolium dimethylphosphate,313.15,5.45,1.6956156086751528,Chromatography
j.jct.2015.07.046.xml,2015,26,PPBRXRYQALVLMV-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,styrene,1-ethyl-3-methylimidazolium dimethylphosphate,323.15,5.29,1.665818245870208,Chromatography
j.jct.2015.07.046.xml,2015,26,PPBRXRYQALVLMV-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,styrene,1-ethyl-3-methylimidazolium dimethylphosphate,333.15,5.16,1.6409365794934714,Chromatography
j.jct.2015.07.046.xml,2015,26,PPBRXRYQALVLMV-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,styrene,1-ethyl-3-methylimidazolium dimethylphosphate,343.15,5.01,1.6114359150967734,Chromatography
j.jct.2015.07.046.xml,2015,26,PPBRXRYQALVLMV-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,styrene,1-ethyl-3-methylimidazolium dimethylphosphate,353.15,4.86,1.5810384379124025,Chromatography
j.jct.2015.07.046.xml,2015,26,PPBRXRYQALVLMV-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,styrene,1-ethyl-3-methylimidazolium dimethylphosphate,363.15,4.71,1.5496879080283263,Chromatography
j.jct.2015.07.046.xml,2015,27,UHOVQNZJYSORNB-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,benzene,1-ethyl-3-methylimidazolium dimethylphosphate,313.15,3.51,1.2556160374777743,Chromatography
j.jct.2015.07.046.xml,2015,27,UHOVQNZJYSORNB-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,benzene,1-ethyl-3-methylimidazolium dimethylphosphate,323.15,3.33,1.2029723039923526,Chromatography
j.jct.2015.07.046.xml,2015,27,UHOVQNZJYSORNB-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,benzene,1-ethyl-3-methylimidazolium dimethylphosphate,333.15,3.2,1.1631508098056809,Chromatography
j.jct.2015.07.046.xml,2015,27,UHOVQNZJYSORNB-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,benzene,1-ethyl-3-methylimidazolium dimethylphosphate,343.15,3.12,1.1378330018213911,Chromatography
j.jct.2015.07.046.xml,2015,27,UHOVQNZJYSORNB-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,benzene,1-ethyl-3-methylimidazolium dimethylphosphate,353.15,3.02,1.1052568313867783,Chromatography
j.jct.2015.07.046.xml,2015,27,UHOVQNZJYSORNB-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,benzene,1-ethyl-3-methylimidazolium dimethylphosphate,363.15,2.87,1.0543120297715298,Chromatography
j.jct.2015.07.046.xml,2015,28,YXFVVABEGXRONW-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,toluene,1-ethyl-3-methylimidazolium dimethylphosphate,313.15,6.45,1.864080130807681,Chromatography
j.jct.2015.07.046.xml,2015,28,YXFVVABEGXRONW-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,toluene,1-ethyl-3-methylimidazolium dimethylphosphate,323.15,6.14,1.814824742159051,Chromatography
j.jct.2015.07.046.xml,2015,28,YXFVVABEGXRONW-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,toluene,1-ethyl-3-methylimidazolium dimethylphosphate,333.15,5.94,1.7817091333745536,Chromatography
j.jct.2015.07.046.xml,2015,28,YXFVVABEGXRONW-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,toluene,1-ethyl-3-methylimidazolium dimethylphosphate,343.15,5.73,1.7457155307266483,Chromatography
j.jct.2015.07.046.xml,2015,28,YXFVVABEGXRONW-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,toluene,1-ethyl-3-methylimidazolium dimethylphosphate,353.15,5.56,1.715598108262491,Chromatography
j.jct.2015.07.046.xml,2015,28,YXFVVABEGXRONW-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,toluene,1-ethyl-3-methylimidazolium dimethylphosphate,363.15,5.4,1.6863989535702288,Chromatography
j.jct.2015.07.046.xml,2015,29,CTQNGGLPUBDAKN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,2-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,313.15,10.2,2.322387720290225,Chromatography
j.jct.2015.07.046.xml,2015,29,CTQNGGLPUBDAKN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,2-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,323.15,9.8,2.2823823856765264,Chromatography
j.jct.2015.07.046.xml,2015,29,CTQNGGLPUBDAKN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,2-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,333.15,9.59,2.2607208888953467,Chromatography
j.jct.2015.07.046.xml,2015,29,CTQNGGLPUBDAKN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,2-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,343.15,9.3,2.2300144001592104,Chromatography
j.jct.2015.07.046.xml,2015,29,CTQNGGLPUBDAKN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,2-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,353.15,9.14,2.2126603854660587,Chromatography
j.jct.2015.07.046.xml,2015,29,CTQNGGLPUBDAKN-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,2-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,363.15,9.0,2.1972245773362196,Chromatography
j.jct.2015.07.046.xml,2015,30,IVSZLXZYQVIEFR-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,3-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,313.15,12.42,2.519308076505333,Chromatography
j.jct.2015.07.046.xml,2015,30,IVSZLXZYQVIEFR-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,3-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,323.15,11.76,2.464703942470481,Chromatography
j.jct.2015.07.046.xml,2015,30,IVSZLXZYQVIEFR-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,3-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,333.15,11.24,2.419478844465545,Chromatography
j.jct.2015.07.046.xml,2015,30,IVSZLXZYQVIEFR-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,3-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,343.15,10.85,2.3841650799864684,Chromatography
j.jct.2015.07.046.xml,2015,30,IVSZLXZYQVIEFR-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,3-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,353.15,10.5,2.3513752571634776,Chromatography
j.jct.2015.07.046.xml,2015,30,IVSZLXZYQVIEFR-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,3-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,363.15,9.99,2.301584592660462,Chromatography
j.jct.2015.07.046.xml,2015,31,URLKBWYHVLBVBO-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,4-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,313.15,12.07,2.4907230351094403,Chromatography
j.jct.2015.07.046.xml,2015,31,URLKBWYHVLBVBO-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,4-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,323.15,11.46,2.4388627112865935,Chromatography
j.jct.2015.07.046.xml,2015,31,URLKBWYHVLBVBO-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,4-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,333.15,10.92,2.390595970316759,Chromatography
j.jct.2015.07.046.xml,2015,31,URLKBWYHVLBVBO-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,4-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,343.15,10.52,2.3532782073095637,Chromatography
j.jct.2015.07.046.xml,2015,31,URLKBWYHVLBVBO-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,4-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,353.15,9.99,2.301584592660462,Chromatography
j.jct.2015.07.046.xml,2015,31,URLKBWYHVLBVBO-UHFFFAOYSA-N,WTKUDOCGUOSPGV-UHFFFAOYSA-M,"1,4-dimethylbenzene",1-ethyl-3-methylimidazolium dimethylphosphate,363.15,9.53,2.254444717666111,Chromatography
j.jct.2015.08.017.xml,2016,3,OFBQJSOFQDEBGM-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,pentane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,4.54,1.5129270120532565,Chromatography
j.jct.2015.08.017.xml,2016,3,OFBQJSOFQDEBGM-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,pentane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,4.49,1.501852701754163,Chromatography
j.jct.2015.08.017.xml,2016,3,OFBQJSOFQDEBGM-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,pentane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,4.4,1.4816045409242156,Chromatography
j.jct.2015.08.017.xml,2016,3,OFBQJSOFQDEBGM-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,pentane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,4.37,1.4747630091074988,Chromatography
j.jct.2015.08.017.xml,2016,4,VLKZOEOYAKHREP-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,hexane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,5.66,1.7334238922150915,Chromatography
j.jct.2015.08.017.xml,2016,4,VLKZOEOYAKHREP-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,hexane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,5.93,1.780024213009634,Chromatography
j.jct.2015.08.017.xml,2016,4,VLKZOEOYAKHREP-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,hexane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,5.99,1.7900914121273581,Chromatography
j.jct.2015.08.017.xml,2016,4,VLKZOEOYAKHREP-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,hexane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,6.06,1.801709800081223,Chromatography
j.jct.2015.08.017.xml,2016,5,IMNFDUFMRHMDMM-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,heptane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,6.67,1.8976198599275322,Chromatography
j.jct.2015.08.017.xml,2016,5,IMNFDUFMRHMDMM-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,heptane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,6.65,1.8946168546677629,Chromatography
j.jct.2015.08.017.xml,2016,5,IMNFDUFMRHMDMM-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,heptane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,6.62,1.890095369948917,Chromatography
j.jct.2015.08.017.xml,2016,5,IMNFDUFMRHMDMM-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,heptane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,6.61,1.888583653863595,Chromatography
j.jct.2015.08.017.xml,2016,6,TVMXDCGIABBOFY-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,octane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,8.07,2.0881534822818573,Chromatography
j.jct.2015.08.017.xml,2016,6,TVMXDCGIABBOFY-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,octane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,7.72,2.0438143640366846,Chromatography
j.jct.2015.08.017.xml,2016,6,TVMXDCGIABBOFY-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,octane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,7.58,2.0255131996542803,Chromatography
j.jct.2015.08.017.xml,2016,6,TVMXDCGIABBOFY-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,octane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,7.56,2.0228711901914416,Chromatography
j.jct.2015.08.017.xml,2016,7,BKIMMITUMNQMOS-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,nonane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,9.57,2.258633205464863,Chromatography
j.jct.2015.08.017.xml,2016,7,BKIMMITUMNQMOS-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,nonane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,9.16,2.214846178686039,Chromatography
j.jct.2015.08.017.xml,2016,7,BKIMMITUMNQMOS-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,nonane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,9.03,2.200552367428894,Chromatography
j.jct.2015.08.017.xml,2016,7,BKIMMITUMNQMOS-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,nonane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,8.82,2.1770218700187,Chromatography
j.jct.2015.08.017.xml,2016,8,XDTMQSROBMDMFD-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,3.6,1.2809338454620642,Chromatography
j.jct.2015.08.017.xml,2016,8,XDTMQSROBMDMFD-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,3.51,1.2556160374777743,Chromatography
j.jct.2015.08.017.xml,2016,8,XDTMQSROBMDMFD-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,3.42,1.2296405510745139,Chromatography
j.jct.2015.08.017.xml,2016,8,XDTMQSROBMDMFD-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclohexane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,3.39,1.220829921392359,Chromatography
j.jct.2015.08.017.xml,2016,9,RGSFGYAAUTVSQA-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclopentane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,2.78,1.0224509277025455,Chromatography
j.jct.2015.08.017.xml,2016,9,RGSFGYAAUTVSQA-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclopentane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,2.75,1.0116009116784799,Chromatography
j.jct.2015.08.017.xml,2016,9,RGSFGYAAUTVSQA-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclopentane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,2.69,0.9895411936137477,Chromatography
j.jct.2015.08.017.xml,2016,9,RGSFGYAAUTVSQA-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclopentane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,2.68,0.9858167945227654,Chromatography
j.jct.2015.08.017.xml,2016,10,WJTCGQSWYFHTAC-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclooctane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,4.89,1.5871923034867805,Chromatography
j.jct.2015.08.017.xml,2016,10,WJTCGQSWYFHTAC-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclooctane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,4.67,1.541159071680806,Chromatography
j.jct.2015.08.017.xml,2016,10,WJTCGQSWYFHTAC-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclooctane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,4.52,1.5085119938441398,Chromatography
j.jct.2015.08.017.xml,2016,10,WJTCGQSWYFHTAC-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,cyclooctane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,4.4,1.4816045409242156,Chromatography
j.jct.2015.08.017.xml,2016,11,UAEPNZWRGJTJPN-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium octyl sulfate,318.15,4.4,1.4816045409242156,Chromatography
j.jct.2015.08.017.xml,2016,11,UAEPNZWRGJTJPN-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium octyl sulfate,333.15,4.28,1.4539530095937054,Chromatography
j.jct.2015.08.017.xml,2016,11,UAEPNZWRGJTJPN-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium octyl sulfate,348.15,4.08,1.4060969884160703,Chromatography
j.jct.2015.08.017.xml,2016,11,UAEPNZWRGJTJPN-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,methylcyclohexane,1-ethyl-3-methylimidazolium octyl sulfate,358.15,4.08,1.4060969884160703,Chromatography
j.jct.2015.08.017.xml,2016,12,YWAKXRMUMFPDSH-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,1-pentene,1-ethyl-3-methylimidazolium octyl sulfate,318.15,3.27,1.184789984909162,Chromatography
j.jct.2015.08.017.xml,2016,12,YWAKXRMUMFPDSH-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,1-pentene,1-ethyl-3-methylimidazolium octyl sulfate,333.15,3.14,1.144222799920162,Chromatography
j.jct.2015.08.017.xml,2016,12,YWAKXRMUMFPDSH-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,1-pentene,1-ethyl-3-methylimidazolium octyl sulfate,348.15,3.07,1.1216775615991057,Chromatography
j.jct.2015.08.017.xml,2016,12,YWAKXRMUMFPDSH-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,1-pentene,1-ethyl-3-methylimidazolium octyl sulfate,358.15,3.01,1.1019400787607843,Chromatography
j.jct.2015.08.017.xml,2016,13,LIKMAJRDDDTEIG-UHFFFAOYSA-N,DAFDIILBFQKIIA-UHFFFAOYSA-M,hex-1-ene,1-ethyl-3-methylimidazolium octyl sulfate,318.15,3.97,1.3787660946990992,Chromatography
