inchikey,name,dipole_D,n2,eps
FWFSEYBSWVRWGL-UHFFFAOYSA-N,2-cyclohexen-1-one,4.343486034898514,2.595593846188321,54.23463765653375
ULYZAYCEDJDHCC-UHFFFAOYSA-N,isopropyl_chloride,,,
BFKJFAAPBSQJPD-UHFFFAOYSA-N,tetrafluoroethylene,2.017026258026807e-06,1.863406237432651,1.863406237440623
DJEQZVQFEPKLOY-UHFFFAOYSA-N,"n,n-dimethyl-n-butylamine",0.9639151130585648,2.436086784383556,3.8889516088445757
UQKAOOAFEFCDGT-UHFFFAOYSA-N,"n,n-dimethyloctylamine",0.9481066884269634,2.4636563637356903,3.353462337036608
HYFLWBNQFMXCPA-UHFFFAOYSA-N,o-ethyltoluene,0.811542074485927,2.725656463424128,3.7675405616741404
WMXCDAVJEZZYLT-UHFFFAOYSA-N,tert-butyl_mercaptan,2.5153764331749313,2.5189975435992342,17.988320421373224
BOSAWIQFTJIYIS-UHFFFAOYSA-N,"1,1,1-trichlorotrifluoroethane",1.5309893788279794,2.2204858642498926,6.201163143721695
GTCAXTIRRLKXRU-UHFFFAOYSA-N,methylcarbamate,2.9468314784018546,2.2990436030081933,31.226766213774138
IAGUPODHENSJEZ-UHFFFAOYSA-N,n-phenyl_carbamic_acid_methylester,2.6867765512188906,2.679696117433809,16.032539972811207
RFCAUADVODFSLZ-UHFFFAOYSA-N,chloropentafluoroethane,1.4026373191842625,1.9571544809679033,5.577075948649997
NGAZZOYFWWSOGK-UHFFFAOYSA-N,3-heptanone,3.29094407941973,2.415828352349814,22.13688330370797
